"","Cost","HDS"
"8694",522006.44215233,382.840070103889
"8695",183265.746645358,236.203399777607
"8696",358263.920612136,499.829985922071
"8697",173469.230531413,193.282770709962
"8698",257104.332214426,374.38914396521
"8699",312128.289736613,285.037478357711
"8700",497341.897313078,481.654176253002
"8701",318687.480979213,580.99749107294
"8702",565523.447935495,1007.84855835235
"8703",158344.743695808,130.23239084706
"8704",177526.028289716,223.036562993421
"8705",84136.059179824,104.951089933684
"8706",128085.452255015,78.134469985821
"8707",139096.488716477,138.883788515516
"8708",113458.050552701,113.224233355814
"8709",133238.952383553,90.9811870829175
"8710",171591.632829437,270.614661125985
"8711",252293.028008075,225.190640727917
"8712",341064.189406395,555.111771143866
"8713",101896.554588188,77.887133790481
"8714",541221.406004943,756.015374197633
"8715",90168.6362672635,128.131222861749
"8716",344905.868926275,218.192999252362
"8717",372062.754335136,643.473646170981
"8718",307263.423734098,519.517296299833
"8719",84916.3931154399,124.749167622294
"8720",69250.2352652643,86.4156829300243
"8721",171638.723002326,182.727548702305
"8722",689106.025447998,917.969517289222
"8723",95624.5075167132,97.1354474997047
"8724",314234.226469045,550.563922250854
"8725",1332090.76921206,915.769902723846
"8726",127773.521561058,126.144371664821
"8727",110499.858550577,139.847331020599
"8728",293217.022250083,432.11628092186
"8729",166500.030104031,295.437462578081
"8730",165313.511026509,253.802639780696
"8731",225078.890499458,163.496862879562
"8732",57457.2833073793,69.5816018575941
"8733",46892.9857229643,52.3078218453287
"8734",220342.74947466,157.18020748044
"8735",691851.823704204,848.757566693482
"8736",807819.315277339,668.623686123436
"8737",171180.996738502,375.091155905163
"8738",332422.278389035,310.788308430422
"8739",423211.81087254,633.643928695019
"8740",591687.27520963,796.473739140701
"8741",101430.497660887,101.877783029449
"8742",202982.646977243,138.325790973328
"8743",291736.255686594,222.853952253767
"8744",700879.600747303,779.632844843006
"8745",175073.099155855,191.552066509237
"8746",47193.4457782713,50.8872700792184
"8747",202376.961174372,256.580968573566
"8748",468784.761820883,584.089088352491
"8749",2055292.50154577,3225.89782696828
"8750",144774.267458192,299.476125544514
"8751",294063.103240694,213.15285907979
"8752",464772.305271732,429.094443026646
"8753",101060.101466201,82.7417172865832
"8754",218889.380007235,162.439925943847
"8755",870956.743937937,1161.87704409296
"8756",237382.386194683,269.103370382772
"8757",429649.060742064,575.016660153329
"8758",63830.2657306213,67.5531714535383
"8759",233516.6092791,463.887966994005
"8760",216976.775102382,269.930694280832
"8761",59000.0832728595,72.1824737703022
"8762",542787.560304798,452.14185151181
"8763",211682.870725572,201.618261880281
"8764",878588.427487416,881.721286181543
"8765",196015.087051911,174.376537681865
"8766",84888.0753894469,90.767577168441
"8767",111188.261431637,143.895626770728
"8768",387408.388500391,570.2849643093
"8769",1027758.4372391,1199.58803026258
"8770",182115.792311376,181.943248420742
"8771",471695.710667098,467.767158264895
"8772",529683.903346096,876.243986657732
"8773",298168.061503818,441.199704684715
"8774",293604.927025907,265.478254083197
"8775",166354.885812913,291.849188936596
"8776",194531.701783293,161.739559551232
